Logger:         	Automatically truncated logfile to 1048576
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.safe.php.lock...
SessionPaths:   	Waiting for exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
SessionPaths:   	Got exclusive lock of /var/www/html/kbot/telegram-onboard/./sessions/session.923325561600.lightState.php.lock...
APIWrapper:     	Saved session!
MTProto:        	Not fetching phone config
TOS:            	Fetching TOS...
ReadLoop:       	WARNING: Resetting auth key in DC 5.0...
Session:        	Resetting session in DC 5.0...
DataCenterConnection: 	Reconnecting shared DC 5
DataCenterConnection: 	Disconnecting from shared DC 5
Connection:     	Disconnecting from DC 5.0
DataCenterConnection: 	Backed up help.getConfig,  from DC 5.0
Connection:     	Disconnected from DC 5.0
DataCenterConnection: 	Backed up 1, added to 0 existing messages) from DC 5
DataCenterConnection: 	Trying shared connection via tcp://91.108.56.159:443 main DC 5, via ipv4 using AbridgedStream => BufferedRawStream => DefaultStream (-1)
Connection:     	Connecting to DC 5.0
Session:        	Resetting session in DC 5.0...
Connection:     	Connected to DC 5.0!
DataCenterConnection: 	Restoring 1 messages to DC 5
MTProto:        	Initing authorization...
MTProto:        	Initing authorization DC 2...
MTProto:        	Done initing authorization DC 2
MTProto:        	Initing authorization DC 1...
MTProto:        	Done initing authorization DC 1
MTProto:        	Initing authorization DC 3...
MTProto:        	Done initing authorization DC 3
MTProto:        	Initing authorization DC 4...
MTProto:        	Done initing authorization DC 4
MTProto:        	Initing authorization DC 5...
AuthKeyHandler: 	Generating temporary authorization key for DC 5...
AuthKeyHandler: 	Requesting pq...
ResponseHandler: 	Trying to assign a response of type ResPQ to its request...
ResponseHandler: 	Does the request of return type ResPQ match?
ResponseHandler: 	Yes
AuthKeyHandler: 	Factorizing with auto_single
AuthKeyHandler: 	Factorization 2028063605626310929 = 1147150729 * 1767913801
AuthKeyHandler: 	Starting Diffie Hellman key exchange
ReadLoop:       	WARNING: Resetting auth key in DC 4.0...
Session:        	Resetting session in DC 4.0...
DataCenterConnection: 	Reconnecting shared DC 4
DataCenterConnection: 	Disconnecting from shared DC 4
Connection:     	Disconnecting from DC 4.0
DataCenterConnection: 	Backed up help.getTermsOfServiceUpdate,  from DC 4.0
Connection:     	Disconnected from DC 4.0
DataCenterConnection: 	Backed up 1, added to 0 existing messages) from DC 4
DataCenterConnection: 	Trying shared connection via tcp://149.154.167.92:443 main DC 4, via ipv4 using AbridgedStream => BufferedRawStream => DefaultStream (-1)
Connection:     	Connecting to DC 4.0
Session:        	Resetting session in DC 4.0...
ResponseHandler: 	Trying to assign a response of type Server_DH_Params to its request...
ResponseHandler: 	Does the request of return type Server_DH_Params match?
ResponseHandler: 	Yes
AuthKeyHandler: 	Server-client time delta = 0.0 s
Crypt:          	Executing p/g checks (1/2)...
Crypt:          	Executing p/g checks (2/2)...
Crypt:          	Executing g check...
Crypt:          	Executing g_a check (1/2)...
Crypt:          	Executing g_a check (2/2)...
AuthKeyHandler: 	Generating b...
AuthKeyHandler: 	Generating g_b...
Crypt:          	Executing g_a check (1/2)...
Crypt:          	Executing g_a check (2/2)...
AuthKeyHandler: 	Executing g_b check...
AuthKeyHandler: 	Preparing client_DH_inner_data...
AuthKeyHandler: 	Executing set_client_DH_params...
ResponseHandler: 	Trying to assign a response of type Set_client_DH_params_answer to its request...
ResponseHandler: 	Does the request of return type Set_client_DH_params_answer match?
ResponseHandler: 	Yes
AuthKeyHandler: 	Generating authorization key...
AuthKeyHandler: 	Diffie Hellman key exchange processed successfully!
AuthKeyHandler: 	Auth key generated
AuthKeyHandler: 	Binding authorization keys...
WriteLoop:      	Skipping help.getConfig due to unbound keys in DC 5.0
MsgIdHandler64: 	Given message id (6967287519004969985) is bigger than or equal to the current limit (6967287519004965889). Consider syncing your date.
WriteLoop:      	Skipping help.getConfig due to unbound keys in DC 5.0
WriteLoop:      	Skipping help.getConfig due to unbound keys in DC 5.0
AuthKeyHandler: 	Bound temporary and permanent authorization keys, DC 5
WriteLoop:      	Writing client info (also executing help.getConfig)...
Connection:     	Connected to DC 4.0!
DataCenterConnection: 	Restoring 1 messages to DC 4
MTProto:        	Initing authorization...
MTProto:        	Initing authorization DC 2...
MTProto:        	Done initing authorization DC 2
MTProto:        	Initing authorization DC 1...
MTProto:        	Done initing authorization DC 1
MTProto:        	Initing authorization DC 3...
MTProto:        	Done initing authorization DC 3
MTProto:        	Initing authorization DC 4...
AuthKeyHandler: 	Generating temporary authorization key for DC 4...
AuthKeyHandler: 	Requesting pq...
MsgIdHandler64: 	Given message id (6967287519265056769) is bigger than or equal to the current limit (6967287519265052673). Consider syncing your date.
MTProto:        	Got new DC options, reconnecting
DataCenter:     	Disconnecting all before reconnect!
DataCenterConnection: 	Disconnecting from shared DC 2
Connection:     	Disconnecting from DC 2.0
DataCenterConnection: 	Backed up  from DC 2.0
Connection:     	Disconnected from DC 2.0
DataCenterConnection: 	Backed up 0, added to 0 existing messages) from DC 2
DataCenter:     	Disconnecting all before reconnect!
DataCenterConnection: 	Disconnecting from shared DC 1
Connection:     	Disconnecting from DC 1.0
DataCenterConnection: 	Backed up  from DC 1.0
Connection:     	Disconnected from DC 1.0
DataCenterConnection: 	Backed up 0, added to 0 existing messages) from DC 1
DataCenter:     	Disconnecting all before reconnect!
DataCenterConnection: 	Disconnecting from shared DC 2_media
Connection:     	Disconnecting from DC 2_media.0
DataCenterConnection: 	Backed up  from DC 2_media.0
Connection:     	Disconnected from DC 2_media.0
Connection:     	Disconnecting from DC 2_media.1
DataCenterConnection: 	Backed up  from DC 2_media.1
Connection:     	Disconnected from DC 2_media.1
Connection:     	Disconnecting from DC 2_media.2
DataCenterConnection: 	Backed up  from DC 2_media.2
Connection:     	Disconnected from DC 2_media.2
Connection:     	Disconnecting from DC 2_media.3
DataCenterConnection: 	Backed up  from DC 2_media.3
Connection:     	Disconnected from DC 2_media.3
Connection:     	Disconnecting from DC 2_media.4
DataCenterConnection: 	Backed up  from DC 2_media.4
Connection:     	Disconnected from DC 2_media.4
DataCenterConnection: 	Backed up 0, added to 0 existing messages) from DC 2_media
DataCenter:     	Disconnecting all before reconnect!
DataCenterConnection: 	Disconnecting from shared DC 3
Connection:     	Disconnecting from DC 3.0
DataCenterConnection: 	Backed up  from DC 3.0
Connection:     	Disconnected from DC 3.0
DataCenterConnection: 	Backed up 0, added to 0 existing messages) from DC 3
DataCenter:     	Disconnecting all before reconnect!
DataCenterConnection: 	Disconnecting from shared DC 4
Connection:     	Disconnecting from DC 4.0
DataCenterConnection: 	Backed up help.getTermsOfServiceUpdate,  from DC 4.0
Connection:     	Disconnected from DC 4.0
DataCenterConnection: 	Backed up 1, added to 0 existing messages) from DC 4
DataCenter:     	Disconnecting all before reconnect!
DataCenterConnection: 	Disconnecting from shared DC 4_media
Connection:     	Disconnecting from DC 4_media.0
DataCenterConnection: 	Backed up  from DC 4_media.0
Connection:     	Disconnected from DC 4_media.0
Connection:     	Disconnecting from DC 4_media.1
DataCenterConnection: 	Backed up  from DC 4_media.1
Connection:     	Disconnected from DC 4_media.1
Connection:     	Disconnecting from DC 4_media.2
DataCenterConnection: 	Backed up  from DC 4_media.2
Connection:     	Disconnected from DC 4_media.2
Connection:     	Disconnecting from DC 4_media.3
DataCenterConnection: 	Backed up  from DC 4_media.3
Connection:     	Disconnected from DC 4_media.3
Connection:     	Disconnecting from DC 4_media.4
DataCenterConnection: 	Backed up  from DC 4_media.4
Connection:     	Disconnected from DC 4_media.4
DataCenterConnection: 	Backed up 0, added to 0 existing messages) from DC 4_media
DataCenter:     	Disconnecting all before reconnect!
DataCenterConnection: 	Disconnecting from shared DC 5
Connection:     	Disconnecting from DC 5.0
DataCenterConnection: 	Backed up help.getConfig,  from DC 5.0
Connection:     	Disconnected from DC 5.0
DataCenterConnection: 	Backed up 1, added to 0 existing messages) from DC 5
DataCenter:     	Reconnecting to DC 2 (-1) from existing
DataCenterConnection: 	Trying shared connection via tcp://149.154.167.51:443 main DC 2, via ipv4 using AbridgedStream => BufferedRawStream => DefaultStream (-1)
Connection:     	Connecting to DC 2.0
Session:        	Resetting session in DC 2.0...
DataCenter:     	Reconnecting to DC 1 (-1) from existing
DataCenterConnection: 	Trying shared connection via tcp://149.154.175.50:443 main DC 1, via ipv4 using AbridgedStream => BufferedRawStream => DefaultStream (-1)
Connection:     	Connecting to DC 1.0
Session:        	Resetting session in DC 1.0...
DataCenter:     	Reconnecting to DC 2_media (-1) from existing
DataCenterConnection: 	Trying shared connection via tcp://149.154.167.151:443 main DC 2_media, via ipv4 using AbridgedStream => BufferedRawStream => DefaultStream (-1)
Connection:     	Connecting to DC 2_media.0
Session:        	Resetting session in DC 2_media.0...
DataCenter:     	Reconnecting to DC 3 (-1) from existing
DataCenterConnection: 	Trying shared connection via tcp://149.154.175.100:443 main DC 3, via ipv4 using AbridgedStream => BufferedRawStream => DefaultStream (-1)
Connection:     	Connecting to DC 3.0
Session:        	Resetting session in DC 3.0...
DataCenter:     	Reconnecting to DC 4 (-1) from existing
DataCenterConnection: 	Trying shared connection via tcp://149.154.167.92:443 main DC 4, via ipv4 using AbridgedStream => BufferedRawStream => DefaultStream (-1)
Connection:     	Connecting to DC 4.0
Session:        	Resetting session in DC 4.0...
DataCenter:     	Reconnecting to DC 4_media (-1) from existing
DataCenterConnection: 	Trying shared connection via tcp://149.154.166.120:443 main DC 4_media, via ipv4 using AbridgedStream => BufferedRawStream => DefaultStream (-1)
Connection:     	Connecting to DC 4_media.0
Session:        	Resetting session in DC 4_media.0...
DataCenter:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection: 	Trying shared connection via tcp://91.108.56.132:443 main DC 5, via ipv4 using AbridgedStream => BufferedRawStream => DefaultStream (-1)
Connection:     	Connecting to DC 5.0
Session:        	Resetting session in DC 5.0...
Connection:     	Connected to DC 5.0!
DataCenterConnection: 	Restoring 1 messages to DC 5
DataCenter:     	OK!
MsgIdHandler64: 	Given message id (6967287519545777153) is bigger than or equal to the current limit (6967287519545773057). Consider syncing your date.
MTProto:        	Done initing authorization DC 5
MTProto:        	Initing authorization DC 2_media...
Exception:      	Undefined offset: 0 in DataCenterConnection.php:506
Tools:          	Got the following exception within a forked strand, trying to rethrow
Tools:          	\danog\MadelineProto\Exception: Undefined offset: 0 in phar:///var/www/html/kbot/telegram-onboard/madeline-74.phar/vendor/danog/madelineproto/src/danog/MadelineProto/DataCenterConnection.php:506
Revision: ba18d2caa5895ac553b1914871213bb1f5a71a1d-74
TL Trace:

DataCenterConnection.php(506):	exceptionErrorHandler(8,"Undefined offset: 0","phar:\/\/\/var\/www\/html\/kbot\/telegram-onboard\/madeline-74.phar\/vendor\/danog\/madelineproto\/src\/danog\/MadelineProto\/DataCenterConnection.php",506,[])
AuthKeyHandler.php(574):	getAuthConnection()
AuthKeyHandler.php(549):	initAuthorizationSocket()
ReadLoop.php(76):   	initAuthorization()
danog\MadelineProto\Loop\Connection\{closure}()
Coroutine.php(115): 	send([null,null,null,null])
Placeholder.php(125):	danog\MadelineProto\{closure}(null,[null,null,null,null])
Deferred.php(48):   	resolve([null,null,null,null])
functions.php(379): 	resolve([null,null,null,null])
Placeholder.php(125):	Amp\Promise\{closure}(null,null)
Coroutine.php(126): 	resolve(null)
